episode_id,ts_code,stock_name,signal_date,entry_date,exit_date,exit_type,levels_used,hold_days,total_cost,pnl,simple_return_pct
30804,002261.SZ,拓维信息,2022-09-19,2022-09-20,2022-10-17,TAKE_PROFIT_DYN,1,14,199476.0752985,20700.47725200004,10.377423568727943
12993,000591.SZ,太阳能,2021-06-16,2021-06-17,2021-07-13,TAKE_PROFIT_DYN,1,18,199571.1950232,20700.142947000044,10.37230996416776
8999,002132.SZ,恒星科技,2021-01-06,2021-01-07,2021-02-19,TAKE_PROFIT_DYN,3,26,599912.0936008199,20699.93172060011,3.4504941542941787
29528,300585.SZ,奥联电子,2022-08-31,2022-09-01,2022-11-11,TAKE_PROFIT_DYN,2,45,398606.71580729994,20699.03741400008,5.192847133064035
12794,002053.SZ,云南能投,2021-06-15,2021-06-16,2021-06-24,TAKE_PROFIT_DYN,1,6,199901.610909,20698.98167700006,10.35458472939607
8142,601608.SH,中信重工,2020-12-11,2020-12-14,2020-12-29,TAKE_PROFIT_DYN,1,11,199901.610909,20698.981677000003,10.35458472939604
38356,002028.SZ,思源电气,2023-04-10,2023-04-11,2023-04-18,TAKE_PROFIT_DYN,1,5,195930.61271784,20698.96965336005,10.5644387909758
40021,300483.SZ,沃施股份,2023-04-28,2023-05-04,2023-05-25,TAKE_PROFIT_DYN,2,15,398930.1228712799,20698.898518260103,5.188602547554143
55602,600650.SH,锦江在线,2024-04-16,2024-04-17,2024-07-09,TAKE_PROFIT_DYN,3,55,599072.0362426799,20698.71673320001,3.455129847659106
47118,000657.SZ,中钨高新,2023-10-23,2023-10-24,2023-11-01,TAKE_PROFIT_DYN,1,6,199557.17737956,20698.65686988004,10.372293866690129
33839,600008.SH,首创环保,2022-12-19,2022-12-20,2023-01-30,TAKE_PROFIT_DYN,2,23,399907.3528850399,20695.4639742602,5.17506463058444
12420,300452.SZ,山河药辅,2021-05-20,2021-05-21,2021-07-21,TAKE_PROFIT_DYN,3,42,597266.7639938999,20694.26279970014,3.4648274518606055
4835,603195.SH,公牛集团,2020-09-09,2020-09-10,2020-10-13,TAKE_PROFIT_DYN,2,17,383042.1250655999,20693.875793400104,5.402506523233199
46601,603053.SH,成都燃气,2023-10-18,2023-10-19,2023-11-23,TAKE_PROFIT_DYN,2,25,399182.44045679993,20693.595051360026,5.183994322916495
47628,300080.SZ,易成新能,2023-10-27,2023-10-30,2023-12-28,TAKE_PROFIT_DYN,4,43,799190.9206280999,20692.16630118026,2.5891393116575796
23700,300591.SZ,万里马,2022-03-15,2022-03-16,2022-03-21,TAKE_PROFIT_DYN,1,3,199576.20132449997,20690.14793940002,10.367041662326749
20984,000785.SZ,居然之家,2022-01-25,2022-01-26,2022-04-06,TAKE_PROFIT_DYN,4,43,798907.56397452,20689.987276260043,2.5897848774054064
14410,002370.SZ,亚太药业,2021-07-26,2021-07-27,2021-09-07,TAKE_PROFIT_DYN,3,30,599682.8050012799,20689.762417739956,3.450117669739721
27941,002043.SZ,兔宝宝,2022-08-02,2022-08-03,2022-09-13,TAKE_PROFIT_DYN,2,28,398764.91492837993,20689.501740660053,5.188395710383896
47176,002376.SZ,新北洋,2023-10-23,2023-10-24,2023-11-14,TAKE_PROFIT_DYN,1,15,199691.3462544,20689.268090040016,10.360623270916603
27122,688505.SH,复旦张江,2022-07-12,2022-07-13,2022-08-09,TAKE_PROFIT_DYN,2,19,399022.23881519993,20687.599616400024,5.184573089917707
60314,002551.SZ,尚荣医疗,2024-08-23,2024-08-26,2024-09-09,TAKE_PROFIT_DYN,1,10,199853.55041651995,20684.78596800001,10.349971729243896
24975,603123.SH,翠微股份,2022-04-21,2022-04-22,2022-06-15,TAKE_PROFIT_DYN,1,34,199370.94297119995,20682.887404320063,10.374073120227855
19937,600081.SH,东风科技,2022-01-14,2022-01-17,2022-02-28,TAKE_PROFIT_DYN,4,25,797681.0201560198,20682.32515614014,2.5928064769668016
15191,603286.SH,日盈电子,2021-07-28,2021-07-29,2021-08-03,TAKE_PROFIT_DYN,1,3,199625.26307723997,20681.99357832002,10.360408927961007
61469,600000.SH,浦发银行,2024-11-11,2024-11-12,2024-12-23,TAKE_PROFIT_DYN,3,29,598593.4338384,20681.193479760084,3.4549649746648092
17572,601456.SH,国联证券,2021-10-20,2021-10-21,2021-12-06,TAKE_PROFIT_DYN,3,32,598557.3884690399,20680.74713736004,3.455098464368842
61740,300945.SZ,曼卡龙,2024-11-18,2024-11-19,2024-11-27,TAKE_PROFIT_DYN,1,6,199716.3777609,20680.208435699955,10.354788459291132
45232,300525.SZ,博思软件,2023-08-28,2023-08-29,2023-09-11,TAKE_PROFIT_DYN,1,9,199801.48488299997,20679.95177820002,10.350249293847748
10578,600738.SH,丽尚国潮,2021-03-18,2021-03-19,2021-04-29,TAKE_PROFIT_DYN,3,28,599237.2441855799,20679.35547762015,3.4509462951898704
50011,300307.SZ,慈星股份,2023-12-22,2023-12-25,2024-03-21,TAKE_PROFIT_DYN,5,56,999138.5895090598,20679.14451834024,2.069697310810627
60008,300451.SZ,创业慧康,2024-08-22,2024-08-23,2024-09-09,TAKE_PROFIT_DYN,1,11,199865.56553963997,20677.762048680015,10.345835208205951
21261,300246.SZ,宝莱特,2022-01-25,2022-01-26,2022-03-01,TAKE_PROFIT_DYN,2,19,398055.02140403993,20677.03059276007,5.1945157028360045
62862,002871.SZ,伟隆股份,2024-12-23,2024-12-24,2024-12-31,FINAL_SETTLE,2,5,400097.59233444,20675.86161695997,5.167704583355028
35841,300633.SZ,开立医疗,2023-03-01,2023-03-02,2023-03-14,TAKE_PROFIT_DYN,1,8,198237.51635687996,20674.89801720003,10.42935686299648
18876,688020.SH,方邦股份,2021-12-07,2021-12-08,2021-12-16,TAKE_PROFIT_DYN,1,6,196598.45331126,20673.67443138003,10.515685186316755
60125,600518.SH,康美药业,2024-08-22,2024-08-23,2024-09-25,TAKE_PROFIT_DYN,2,21,399947.40329544,20671.32333816006,5.168510451083042
1639,600048.SH,保利发展,2020-03-18,2020-03-19,2020-04-14,TAKE_PROFIT_DYN,1,17,199330.8925608,20671.05526920001,10.370221596682468
6703,600372.SH,中航电子,2020-11-02,2020-11-03,2020-11-20,TAKE_PROFIT_DYN,1,13,199457.05135355995,20670.611875200033,10.363440016246434
10160,000716.SZ,黑芝麻,2021-02-08,2021-02-09,2021-03-22,TAKE_PROFIT_DYN,1,24,199950.67266174,20669.874749460025,10.3374869783147
32068,300157.SZ,恒泰艾普,2022-10-28,2022-10-31,2022-11-23,TAKE_PROFIT_DYN,1,17,199763.43699311995,20669.535061200066,10.34700612500572
35071,000501.SZ,武商集团,2023-01-06,2023-01-09,2023-02-23,TAKE_PROFIT_DYN,2,28,399094.32955392,20669.38690572005,5.1790730599512305
18016,002717.SZ,岭南股份,2021-10-28,2021-10-29,2021-11-04,TAKE_PROFIT_DYN,1,4,199916.6298129,20668.99665420002,10.338808068915492
32198,002440.SZ,闰土股份,2022-11-01,2022-11-02,2022-12-05,TAKE_PROFIT_DYN,2,23,399213.47952486,20668.968144720013,5.177422408010876
41056,600862.SH,中航高科,2023-06-14,2023-06-15,2023-06-30,TAKE_PROFIT_DYN,1,9,199961.6865246,20668.838299199997,10.336399266495103
39483,300697.SZ,电工合金,2023-04-24,2023-04-25,2023-04-27,TAKE_PROFIT_DYN,1,2,199967.69408615996,20668.817185200052,10.33607817485483
57729,688069.SH,德林海,2024-06-06,2024-06-07,2024-07-15,TAKE_PROFIT_DYN,1,25,199314.87239664,20668.44212532,10.369744052109391
5144,300428.SZ,四通新材,2020-09-10,2020-09-11,2020-10-16,TAKE_PROFIT_DYN,1,19,198910.3632516,20666.546801640012,10.38987937269969
32353,300588.SZ,熙菱信息,2022-11-23,2022-11-24,2023-01-30,TAKE_PROFIT_DYN,3,41,598685.5497823199,20666.32832772017,3.451950416246789
5543,601898.SH,中煤能源,2020-09-23,2020-09-24,2020-10-16,TAKE_PROFIT_DYN,2,10,399477.8122334999,20666.043646200094,5.173264450071766
17054,300075.SZ,数字政通,2021-09-29,2021-09-30,2021-10-15,TAKE_PROFIT_DYN,1,6,199118.62538567997,20665.81484964001,10.378644795087178
17881,600061.SH,国投资本,2021-10-27,2021-10-28,2021-12-06,TAKE_PROFIT_DYN,3,27,598895.8144369199,20665.589337720183,3.450615088560924
36415,603607.SH,京华激光,2023-03-07,2023-03-08,2023-03-24,TAKE_PROFIT_DYN,2,12,399351.65344074,20663.49381642003,5.174260238661137
40130,002602.SZ,世纪华通,2023-05-09,2023-05-10,2023-06-01,TAKE_PROFIT_DYN,1,16,199619.25551567995,20661.062125860044,10.350235037439628
14625,000488.SZ,ST晨鸣,2021-07-27,2021-07-28,2021-08-26,TAKE_PROFIT_DYN,1,21,199707.36641856,20658.756971340015,10.344514246931691
12956,601956.SH,东贝集团,2021-06-15,2021-06-16,2021-06-24,TAKE_PROFIT_DYN,1,6,199707.36641856,20658.756971340015,10.344514246931691
40889,300585.SZ,奥联电子,2023-06-08,2023-06-09,2023-06-15,TAKE_PROFIT_DYN,1,4,198649.0343237399,20655.4923655201,10.397982771895924
5273,600766.SH,园城黄金,2020-09-10,2020-09-11,2020-10-15,TAKE_PROFIT_DYN,1,18,199855.55293703996,20655.242935560032,10.335085831749195
49863,603063.SH,禾望电气,2023-12-20,2023-12-21,2023-12-22,TAKE_PROFIT_DYN,1,1,199541.1572154,20654.78258844005,10.35113902148202
54143,002599.SZ,盛通股份,2024-04-10,2024-04-11,2024-05-15,TAKE_PROFIT_DYN,1,21,199671.3210492,20654.39005344003,10.344194621895994
55573,600267.SH,海正药业,2024-04-16,2024-04-17,2024-04-30,TAKE_PROFIT_DYN,1,9,199814.50126637996,20653.95826494004,10.336566232200283
12169,603713.SH,密尔克卫,2021-05-07,2021-05-10,2021-08-12,TAKE_PROFIT_DYN,3,67,587265.1752567599,20651.5902724202,3.5165698806150156
38709,301042.SZ,安联锐视,2023-04-19,2023-04-20,2023-05-22,TAKE_PROFIT_DYN,3,19,592073.2270252799,20647.66267080023,3.4873494913017966
18200,688319.SH,欧林生物,2021-10-28,2021-10-29,2021-11-15,TAKE_PROFIT_DYN,1,11,197519.61275046,20647.488902400015,10.453386686458016
41130,300716.SZ,国立科技,2023-06-19,2023-06-20,2023-09-07,TAKE_PROFIT_DYN,4,55,797287.5248738399,20646.996091920068,2.5896549798878614
61055,301157.SZ,华塑科技,2024-09-13,2024-09-18,2024-09-27,TAKE_PROFIT_DYN,1,7,198878.32292328,20646.79908984006,10.381623691489416
11722,300378.SZ,鼎捷软件,2021-04-28,2021-04-29,2021-05-31,TAKE_PROFIT_DYN,3,19,597293.7980209199,20645.278464960167,3.45646958554843
6203,600030.SH,中信证券,2020-10-26,2020-10-27,2020-11-23,TAKE_PROFIT_DYN,2,19,395587.9161234,20643.796275840024,5.218510332201447
33176,688557.SH,兰剑智能,2022-12-13,2022-12-14,2023-01-30,TAKE_PROFIT_DYN,2,27,396368.89912619995,20643.04693836003,5.208039022200752
27078,688008.SH,澜起科技,2022-07-12,2022-07-13,2022-08-01,TAKE_PROFIT_DYN,1,13,197680.81565231996,20642.931378360052,10.442556760119173
27637,601990.SH,南京证券,2022-07-15,2022-07-18,2022-08-05,TAKE_PROFIT_DYN,2,14,399068.29678716,20641.541644439974,5.1724333430197245
49171,603192.SH,汇得科技,2023-12-08,2023-12-11,2024-01-02,TAKE_PROFIT_DYN,2,15,397948.8878164799,20641.413592800032,5.186950943890847
4997,002298.SZ,中电兴发,2020-09-10,2020-09-11,2020-10-09,TAKE_PROFIT_DYN,1,14,199270.81694519997,20641.3341714,10.358433054989897
57684,603789.SH,星光农机,2024-06-06,2024-06-07,2024-07-03,TAKE_PROFIT_DYN,1,17,199675.32609024,20640.40260480004,10.336982044277192
15728,300534.SZ,陇神戎发,2021-08-31,2021-09-01,2021-12-02,TAKE_PROFIT_DYN,4,59,799419.2079673798,20640.29748678021,2.5819116279755985
29916,605388.SH,均瑶健康,2022-09-05,2022-09-06,2022-11-24,TAKE_PROFIT_DYN,4,51,796653.72712926,20640.03955217998,2.5908420244961783
14314,300976.SZ,达瑞电子,2021-07-23,2021-07-26,2021-08-24,TAKE_PROFIT_DYN,2,21,389265.95884175994,20638.078486560145,5.30179380389892
29944,300203.SZ,聚光科技,2022-09-08,2022-09-09,2022-09-27,TAKE_PROFIT_DYN,1,11,199979.70920927997,20637.844978140027,10.319969490775884
34667,601163.SH,三角轮胎,2022-12-22,2022-12-23,2023-01-04,TAKE_PROFIT_DYN,1,7,199348.91524547996,20635.07324184003,10.351234275054782
19381,603725.SH,天安新材,2021-12-24,2021-12-27,2022-01-04,TAKE_PROFIT_DYN,1,5,199571.1950232,20634.29202384001,10.33931375790043
4006,002178.SZ,延华智能,2020-08-26,2020-08-27,2020-09-14,TAKE_PROFIT_DYN,1,12,199996.7306337,20633.794190100045,10.317065746385351
23465,000610.SZ,*ST西旅,2022-03-15,2022-03-16,2022-03-18,TAKE_PROFIT_DYN,1,2,200001.736935,20633.776595100004,10.316798699506256
28295,600979.SH,广安爱众,2022-08-02,2022-08-03,2022-08-15,TAKE_PROFIT_DYN,1,8,200048.79616722,20633.6112021,10.314289112168638
38139,603712.SH,七一二,2023-03-29,2023-03-30,2023-04-18,TAKE_PROFIT_DYN,1,12,197560.66442112,20633.37624575998,10.444071093918732
33014,002638.SZ,勤上股份,2022-12-12,2022-12-13,2022-12-19,TAKE_PROFIT_DYN,1,4,199835.52773183995,20633.36300784003,10.32517252664302
61689,300458.SZ,全志科技,2024-11-18,2024-11-19,2024-12-11,TAKE_PROFIT_DYN,1,16,196897.83012899995,20629.812123360083,10.477419740910408
46965,300236.SZ,上海新阳,2023-10-20,2023-10-23,2023-11-07,TAKE_PROFIT_DYN,1,11,196897.83012899995,20629.812123360083,10.477419740910408
13924,002061.SZ,浙江交科,2021-07-15,2021-07-16,2021-08-13,TAKE_PROFIT_DYN,3,20,599519.5995789,20629.473797879997,3.4410007299794785
26377,300220.SZ,金运激光,2022-07-05,2022-07-06,2022-07-29,TAKE_PROFIT_DYN,1,17,198980.45146979997,20628.386303760024,10.36704166232675
47189,002526.SZ,山东矿机,2023-10-23,2023-10-24,2023-11-13,TAKE_PROFIT_DYN,1,14,199843.53781391995,20627.916439680062,10.322033259282724
4629,002158.SZ,汉钟精机,2020-09-09,2020-09-10,2020-10-12,TAKE_PROFIT_DYN,2,16,398614.72588938,20625.176408760017,5.174213361722049
56827,300528.SZ,幸福蓝海,2024-06-04,2024-06-05,2024-07-15,TAKE_PROFIT_DYN,2,27,399728.1272984999,20625.067292940104,5.1597738273589595
35660,002280.SZ,联络互动,2023-02-27,2023-02-28,2023-03-17,TAKE_PROFIT_DYN,1,13,199983.71425032,20624.86026576004,10.313269929542296
18747,002369.SZ,卓翼科技,2021-12-07,2021-12-08,2021-12-16,TAKE_PROFIT_DYN,1,6,199751.42187,20624.678932500017,10.325172526643009
61091,603330.SH,上海天洋,2024-09-13,2024-09-18,2024-09-27,TAKE_PROFIT_DYN,1,7,200044.79112617997,20623.31655714003,10.30934944171163
4654,002551.SZ,尚荣医疗,2020-09-09,2020-09-10,2020-10-13,TAKE_PROFIT_DYN,1,17,199997.73189396,20620.820034720033,10.310526944202206
17824,300096.SZ,易联众,2021-10-27,2021-10-28,2021-11-25,TAKE_PROFIT_DYN,1,20,199997.73189396,20620.820034720033,10.310526944202206
36845,600722.SH,金牛化工,2023-03-10,2023-03-13,2023-03-31,TAKE_PROFIT_DYN,3,14,599221.2240214199,20618.54956476018,3.4408910663056123
3045,000779.SZ,甘咨询,2020-05-25,2020-05-26,2020-06-15,TAKE_PROFIT_DYN,1,14,199386.96313536,20614.984694639978,10.339183851576523
3991,000909.SZ,*ST数源,2020-08-26,2020-08-27,2020-11-20,TAKE_PROFIT_DYN,4,55,799324.0882426798,20611.697295240243,2.578640828972791
58210,300024.SZ,机器人,2024-06-24,2024-06-25,2024-07-31,TAKE_PROFIT_DYN,2,26,399823.2470231999,20610.805069800117,5.154979162230696
30805,002279.SZ,久其软件,2022-09-19,2022-09-20,2022-09-22,TAKE_PROFIT_DYN,1,2,199611.2454336,20610.205473600043,10.325172526643025
53157,601666.SH,平煤股份,2024-03-18,2024-03-19,2024-04-10,TAKE_PROFIT_DYN,1,14,199284.83458884,20609.63650548001,10.341798736467505
37642,600343.SH,航天动力,2023-03-16,2023-03-17,2023-05-18,TAKE_PROFIT_DYN,3,40,598956.8913127799,20609.501168160234,3.44089891394167
55223,002468.SZ,申通快递,2024-04-16,2024-04-17,2024-04-19,TAKE_PROFIT_DYN,1,2,200001.736935,20609.471025000006,10.30464601999833
47068,688132.SH,邦彦技术,2023-10-20,2023-10-23,2023-11-13,TAKE_PROFIT_DYN,1,15,198226.50249402,20607.836913180017,10.396105795087466
12715,300575.SZ,中旗股份,2021-06-11,2021-06-15,2021-08-06,TAKE_PROFIT_DYN,3,38,595890.0311364,20607.30922877998,3.4582403047556514
50423,301329.SZ,信音电子,2023-12-26,2023-12-27,2023-12-29,TAKE_PROFIT_DYN,1,2,198420.74698446,20607.251130180022,10.385633278456488
48592,600017.SH,日照港,2023-12-06,2023-12-07,2024-03-18,TAKE_PROFIT_DYN,5,65,999872.5132796398,20607.054371640203,2.060968183238468
11122,600232.SH,金鹰股份,2021-04-13,2021-04-14,2021-05-13,TAKE_PROFIT_DYN,2,18,399770.18022942,20604.153881340055,5.153999697905369
62658,000007.SZ,全新好,2024-12-23,2024-12-24,2024-12-31,FINAL_SETTLE,2,5,399051.2753627399,20603.15069670003,5.163033416688532
41470,000751.SZ,锌业股份,2023-06-26,2023-06-27,2023-07-04,TAKE_PROFIT_DYN,1,5,199955.67896303997,20601.013007520058,10.302789655365563
53012,002839.SZ,张家港行,2024-02-05,2024-02-06,2024-02-21,TAKE_PROFIT_DYN,1,5,199907.61847056,20599.77245040002,10.304646019998335
5805,600565.SH,,2020-09-25,2020-09-28,2020-11-11,TAKE_PROFIT_DYN,2,26,399740.1424216199,20599.27074504015,5.153165408970455
280,000989.SZ,九芝堂,2020-03-12,2020-03-13,2020-04-10,TAKE_PROFIT_DYN,3,19,598755.63800052,20599.2333333001,3.440340604071642
60227,603708.SH,家家悦,2024-08-22,2024-08-23,2024-09-06,TAKE_PROFIT_DYN,1,10,199681.33365179997,20598.45837588,10.31566546515517
52992,000011.SZ,深物业A,2024-02-05,2024-02-06,2024-03-26,TAKE_PROFIT_DYN,1,29,199940.66005914,20597.676325379987,10.301894731810652
12997,000626.SZ,远大控股,2021-06-16,2021-06-17,2021-07-22,TAKE_PROFIT_DYN,1,25,199190.7161243999,20595.719593440095,10.339698553308835
34711,603938.SH,三孚股份,2022-12-22,2022-12-23,2023-01-16,TAKE_PROFIT_DYN,1,15,199190.7161243999,20595.719593440095,10.339698553308835
1366,603800.SH,道森股份,2020-03-16,2020-03-17,2020-03-30,TAKE_PROFIT_DYN,1,9,199891.59830639997,20593.25629344003,10.302212032880972
37534,002194.SZ,武汉凡谷,2023-03-16,2023-03-17,2023-03-23,TAKE_PROFIT_DYN,1,4,199100.60270099997,20592.04533840003,10.342532899975298
47715,002870.SZ,香山股份,2023-11-22,2023-11-23,2023-11-28,TAKE_PROFIT_DYN,1,3,198900.35064899997,20590.83117828006,10.352335283016547
41663,300961.SZ,深水海纳,2023-06-26,2023-06-27,2023-07-26,TAKE_PROFIT_DYN,1,21,199489.09168187997,20590.679966400086,10.321707213563087
32778,688318.SH,财富趋势,2022-11-28,2022-11-29,2023-01-05,TAKE_PROFIT_DYN,1,26,194594.931531,20588.923754459975,10.58040083185828
4447,002939.SZ,长城证券,2020-09-07,2020-09-08,2020-10-12,TAKE_PROFIT_DYN,2,18,398295.32386644,20588.384801880107,5.169125412274233
42435,301137.SZ,哈焊华通,2023-07-21,2023-07-24,2023-08-01,TAKE_PROFIT_DYN,1,6,199132.64302932,20587.94176535998,10.338808068915473
48897,002862.SZ,实丰文化,2023-12-08,2023-12-11,2023-12-12,TAKE_PROFIT_DYN,1,1,199965.69156564,20587.61843027998,10.295575340493828
20688,688685.SH,迈信林,2022-01-21,2022-01-24,2022-02-24,TAKE_PROFIT_DYN,2,18,397237.99303187995,20586.114418320067,5.182312563105702
61509,001322.SZ,箭牌家居,2024-11-15,2024-11-18,2024-12-11,TAKE_PROFIT_DYN,2,17,399369.67612542,20583.22392126004,5.153927589333544
6058,600841.SH,动力新科,2020-10-20,2020-10-21,2020-11-20,TAKE_PROFIT_DYN,3,22,598513.3330175999,20582.1255886202,3.438875034721233
60209,603273.SH,天元智能,2024-08-22,2024-08-23,2024-09-11,TAKE_PROFIT_DYN,1,13,200026.76844149997,20581.44479622002,10.2893452494281
21528,600698.SH,湖南天雁,2022-01-25,2022-01-26,2022-02-24,TAKE_PROFIT_DYN,1,16,199805.48992404,20579.590549799992,10.299812361323871
6194,002939.SZ,长城证券,2020-10-26,2020-10-27,2020-11-23,TAKE_PROFIT_DYN,2,19,398437.50282336,20577.907691280067,5.164651305528061
27753,603233.SH,大参林,2022-07-25,2022-07-26,2022-08-01,TAKE_PROFIT_DYN,1,4,197192.20064544,20576.802244679973,10.43489660206082
35852,002020.SZ,京新药业,2023-03-02,2023-03-03,2023-03-31,TAKE_PROFIT_DYN,3,20,597656.2542350399,20576.15818128013,3.4428081418835377
54271,002959.SZ,小熊电器,2024-04-11,2024-04-12,2024-04-16,TAKE_PROFIT_DYN,1,2,195606.20439359997,20573.812832760043,10.517975591081608
15949,300773.SZ,拉卡拉,2021-09-15,2021-09-16,2021-10-20,TAKE_PROFIT_DYN,2,17,398637.75487535994,20573.21292624011,5.160879187841261
38855,603313.SH,梦百合,2023-04-20,2023-04-21,2023-06-30,TAKE_PROFIT_DYN,5,45,998564.8673800798,20572.953940620064,2.0602521290977345
35886,600071.SH,凤凰光学,2023-03-02,2023-03-03,2023-04-04,TAKE_PROFIT_DYN,3,22,596573.8918939799,20571.980290200212,3.448354104952377
15627,688663.SH,新风光,2021-08-27,2021-08-30,2021-09-27,TAKE_PROFIT_DYN,1,18,198810.23722559997,20569.12005816004,10.346107094484893
55213,002403.SZ,爱仕达,2024-04-16,2024-04-17,2024-07-04,TAKE_PROFIT_DYN,4,52,798814.4467703399,20568.521538180183,2.574881015402274
22536,001213.SZ,中铁特货,2022-03-08,2022-03-09,2022-04-11,TAKE_PROFIT_DYN,1,21,199593.22274892,20568.363682680036,10.305141326644234
23852,600796.SH,钱江生化,2022-03-15,2022-03-16,2022-03-21,TAKE_PROFIT_DYN,1,3,199593.22274892,20568.363682680036,10.305141326644234
38258,301030.SZ,仕净科技,2023-04-04,2023-04-06,2023-05-04,TAKE_PROFIT_DYN,1,17,199610.24417334,20568.30385967999,10.30423260332202
26320,600805.SH,悦达投资,2022-07-01,2022-07-04,2022-07-08,TAKE_PROFIT_DYN,1,4,199637.27820035996,20568.20884668003,10.302789655365553
1319,603339.SH,四方科技,2020-03-16,2020-03-17,2020-04-14,TAKE_PROFIT_DYN,2,19,399824.2482834599,20568.04516998009,5.1442715788958715
50313,000972.SZ,中基健康,2023-12-26,2023-12-27,2024-01-16,TAKE_PROFIT_DYN,2,13,400007.47891103994,20567.325129120087,5.141735145830655
47540,688171.SH,纬德信息,2023-10-23,2023-10-24,2023-10-31,TAKE_PROFIT_DYN,1,5,198721.12506245996,20566.415649780043,10.349385674681452
12127,003010.SZ,若羽臣,2021-05-07,2021-05-10,2021-05-27,TAKE_PROFIT_DYN,1,13,198465.80369615997,20566.339629120048,10.362661600184769
15019,300541.SZ,先进数通,2021-07-28,2021-07-29,2021-08-24,TAKE_PROFIT_DYN,1,18,199436.0248881,20565.922941900004,10.312040140911945
53430,688498.SH,源杰科技,2024-03-26,2024-03-27,2024-04-26,TAKE_PROFIT_DYN,1,20,187387.86017952,20565.654943680012,10.974913168856215
31691,000550.SZ,江铃汽车,2022-10-10,2022-10-11,2022-11-02,TAKE_PROFIT_DYN,1,16,199979.70920927997,20565.00986616002,10.283548239705963
61985,600812.SH,华北制药,2024-11-22,2024-11-25,2024-12-10,TAKE_PROFIT_DYN,1,11,199643.28576192,20564.63293103999,10.300688476728372
5262,600689.SH,上海三毛,2020-09-10,2020-09-11,2020-11-12,TAKE_PROFIT_DYN,3,38,598712.5838093399,20561.47048242006,3.434280661281017
23098,600033.SH,福建高速,2022-03-09,2022-03-10,2022-04-06,TAKE_PROFIT_DYN,2,17,399859.29239255993,20560.93781616009,5.142043265553146
